date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:18:56	65891/65891	---M--	200	added ('OK')	image/jpeg	etag:%226127d859-10163%22	https://trax.acrothemes.com/bootstrap-v5/images/banner-light1-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner-light1-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-light.html)
17:18:56	139680/139680	---M--	200	added ('OK')	image/jpeg	etag:%226127d8a1-221a0%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-66.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-66.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-creative-agency.html)
17:18:57	62021/62021	---M--	200	added ('OK')	image/jpeg	etag:%226127d85b-f245%22	https://trax.acrothemes.com/bootstrap-v5/images/banner-light1-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner-light1-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-light.html)
17:18:58	95298/95298	---M--	200	added ('OK')	image/jpeg	etag:%226127d86d-17442%22	https://trax.acrothemes.com/bootstrap-v5/images/banner6.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner6.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-modern-agency.html)
17:18:58	111709/111709	---M--	200	added ('OK')	image/jpeg	etag:%226127d86e-1b45d%22	https://trax.acrothemes.com/bootstrap-v5/images/banner8.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner8.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-modern-agency.html)
17:18:58	79545/79545	---M--	200	added ('OK')	image/jpeg	etag:%226127d86e-136b9%22	https://trax.acrothemes.com/bootstrap-v5/images/banner7.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner7.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-modern-agency.html)
17:18:58	36339/36339	---M--	200	added ('OK')	image/jpeg	etag:%226127d964-8df3%22	https://trax.acrothemes.com/bootstrap-v5/images/startup-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/startup-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-classic-startup.html)
17:18:58	11700/11700	---MCZ	200	added ('OK')	application/javascript	etag:W/%226127d2d1-2db4%22	https://trax.acrothemes.com/bootstrap-v5/js/typed.min.js	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/js/typed.min.js	(from https://trax.acrothemes.com/bootstrap-v5/index-classic-startup.html)
17:18:58	318229/318229	---M--	200	added ('OK')	image/jpeg	etag:%226127d98b-4db15%22	https://trax.acrothemes.com/bootstrap-v5/video/thumb.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/video/thumb.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-video.html)
17:18:59	91505/91505	---M--	200	added ('OK')	image/jpeg	etag:%226127d87d-16571%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-flat-header.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-flat-header.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-flat.html)
17:18:59	82898/82898	---M--	200	added ('OK')	image/png	etag:%226127d974-143d2%22	https://trax.acrothemes.com/bootstrap-v5/images/transparent-bg.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/transparent-bg.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:00	109974/109974	---M--	200	added ('OK')	image/png	etag:%226127d972-1ad96%22	https://trax.acrothemes.com/bootstrap-v5/images/top-left.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/top-left.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:01	129733/129733	---M--	200	added ('OK')	image/png	etag:%226127d972-1fac5%22	https://trax.acrothemes.com/bootstrap-v5/images/top-right.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/top-right.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:01	32263/32263	---M--	200	added ('OK')	image/png	etag:%226127d90e-7e07%22	https://trax.acrothemes.com/bootstrap-v5/images/header-edding.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/header-edding.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:01	130315/130315	---M--	200	added ('OK')	image/png	etag:%226127d929-1fd0b%22	https://trax.acrothemes.com/bootstrap-v5/images/pencil.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/pencil.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:02	327029/327029	---M--	200	added ('OK')	image/png	etag:%226127d928-4fd75%22	https://trax.acrothemes.com/bootstrap-v5/images/papers.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/papers.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:02	134083/134083	---M--	200	added ('OK')	image/jpeg	etag:%226127d85f-20bc3%22	https://trax.acrothemes.com/bootstrap-v5/images/banner-single-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner-single-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:03	84481/84481	---M--	200	added ('OK')	image/jpeg	etag:%226127d861-14a01%22	https://trax.acrothemes.com/bootstrap-v5/images/banner-single-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner-single-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:03	149510/149510	---M--	200	added ('OK')	image/jpeg	etag:%226127d85f-24806%22	https://trax.acrothemes.com/bootstrap-v5/images/banner-single-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner-single-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:04	126162/126162	---M--	200	added ('OK')	image/jpeg	etag:%226127d8f6-1ecd2%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:04	57217/57217	---M--	200	added ('OK')	image/jpeg	etag:%226127d905-df81%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:04	247404/247404	---M--	200	added ('OK')	image/png	etag:%226127d8bb-3c66c%22	https://trax.acrothemes.com/bootstrap-v5/images/bottom-right.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bottom-right.png	(from https://trax.acrothemes.com/bootstrap-v5/index-innovative.html)
17:19:05	133676/133676	---M--	200	added ('OK')	image/jpeg	etag:%226127d8f9-20a2c%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-11.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-11.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:05	148771/148771	---M--	200	added ('OK')	image/jpeg	etag:%226127d901-24523%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:06	74008/74008	---M--	200	added ('OK')	image/jpeg	etag:%226127d907-12118%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-7.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-7.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:06	2951/2951	---MCZ	200	added ('OK')	text/html	etag:W/%226127d30b-b87%22	https://trax.acrothemes.com/bootstrap-v5/load-more.html	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/load-more.html	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:06	146733/146733	---M--	200	added ('OK')	image/jpeg	etag:%226127d909-23d2d%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-9.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-9.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:06	52151/52151	---M--	200	added ('OK')	image/jpeg	etag:%226127d8a5-cbb7%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-video-section.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-video-section.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:13	142652/142652	---M--	200	added ('OK')	image/jpeg	etag:%226127d8ae-22d3c%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-measonry4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-measonry4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:14	263354/263354	---M--	200	added ('OK')	image/jpeg	etag:%226127d8ad-404ba%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-measonry1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-measonry1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:14	75346/75346	---M--	200	added ('OK')	image/jpeg	etag:%226127d869-12652%22	https://trax.acrothemes.com/bootstrap-v5/images/banner2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-center-logo.html)
17:19:14	214415/214415	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b1-3458f%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-measonry6.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-measonry6.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-one-page.html)
17:19:14	49942/49942	---M--	200	added ('OK')	image/jpeg	etag:%226127d86a-c316%22	https://trax.acrothemes.com/bootstrap-v5/images/banner4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-center-logo.html)
17:19:15	96121/96121	---M--	200	added ('OK')	image/jpeg	etag:%226127d86a-17779%22	https://trax.acrothemes.com/bootstrap-v5/images/banner3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-center-logo.html)
17:19:15	38167/38167	---M--	200	added ('OK')	image/jpeg	etag:%226127d868-9517%22	https://trax.acrothemes.com/bootstrap-v5/images/banner10.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner10.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-gray.html)
17:19:15	1986/1986	---MCZ	200	added ('OK')	text/css	etag:W/%226127d29c-7c2%22	https://trax.acrothemes.com/bootstrap-v5/css/jquery.pagepiling.min.css	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/css/jquery.pagepiling.min.css	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:16	277783/277783	---M--	200	added ('OK')	image/jpeg	etag:%226127d86c-43d17%22	https://trax.acrothemes.com/bootstrap-v5/images/banner5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/banner5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-bottom-nav.html)
17:19:16	70901/70901	---M--	200	added ('OK')	image/jpeg	etag:%226127d894-114f5%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-11.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-11.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:17	144679/144679	---M--	200	added ('OK')	image/jpeg	etag:%226127d895-23527%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-22.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-22.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:18	140478/140478	---M--	200	added ('OK')	image/jpeg	etag:%226127d899-224be%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-33.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-33.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:18	78026/78026	---M--	200	added ('OK')	image/jpeg	etag:%226127d899-130ca%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-333.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-333.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:18	239311/239311	---M--	200	added ('OK')	image/jpeg	etag:%226127d899-3a6cf%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-222.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-222.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:18	114279/114279	---M--	200	added ('OK')	image/jpeg	etag:%226127d89d-1be67%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-44.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-44.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:19	88564/88564	---M--	200	added ('OK')	image/jpeg	etag:%226127d89d-159f4%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-55.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-55.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:19	10200/10200	---MCZ	200	added ('OK')	application/javascript	etag:W/%226127d2c7-27d8%22	https://trax.acrothemes.com/bootstrap-v5/js/jquery.pagepiling.min.js	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/js/jquery.pagepiling.min.js	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:19	117694/117694	---M--	200	added ('OK')	image/jpeg	etag:%226127d89f-1cbbe%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-single-555.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-single-555.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-parallax.html)
17:19:20	144932/144932	---M--	200	added ('OK')	image/jpeg	etag:%226127d883-23624%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-interactive-classic.html)
17:19:20	220182/220182	---M--	200	added ('OK')	image/jpeg	etag:%226127d884-35c16%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-interactive-classic.html)
17:19:20	152488/152488	---M--	200	added ('OK')	image/jpeg	etag:%226127d887-253a8%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-interactive-classic.html)
17:19:21	77042/77042	---M--	200	added ('OK')	image/jpeg	etag:%226127d887-12cf2%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-interactive-classic.html)
17:19:21	149745/149745	---M--	200	added ('OK')	image/jpeg	etag:%226127d887-248f1%22	https://trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/bg-portfolio-4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-interactive-classic.html)
17:19:21	28146/28146	---M--	200	added ('OK')	image/jpeg	etag:%226127d95d-6df2%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-bg.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-bg.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:21	19208/19208	---M--	200	added ('OK')	image/jpeg	etag:%226127d964-4b08%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-img1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-img1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:21	3207/3207	---M--	200	added ('OK')	image/png	etag:%226127d95e-c87%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele1.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele1.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:21	1394/1394	---M--	200	added ('OK')	image/png	etag:%226127d95f-572%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele2.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele2.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:22	1143/1143	---M--	200	added ('OK')	image/png	etag:%226127d960-477%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele3.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele3.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:22	1770/1770	---M--	200	added ('OK')	image/png	etag:%226127d960-6ea%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele4.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele4.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:22	2520/2520	---M--	200	added ('OK')	image/png	etag:%226127d961-9d8%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele5.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele5.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:23	1838/1838	---M--	200	added ('OK')	image/png	etag:%226127d963-72e%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele6.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele6.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:23	3089/3089	---M--	200	added ('OK')	image/png	etag:%226127d963-c11%22	https://trax.acrothemes.com/bootstrap-v5/images/slider-ele7.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/slider-ele7.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:26	52/52	---M--	200	added ('OK')	text/css	etag:%226127d29c-34%22	https://trax.acrothemes.com/bootstrap-v5/css/morphext.css	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/css/morphext.css	(from https://trax.acrothemes.com/bootstrap-v5/index-particles.html)
17:19:27	23364/23364	---MCZ	200	added ('OK')	application/javascript	etag:W/%226127d2cc-5b44%22	https://trax.acrothemes.com/bootstrap-v5/js/particles.min.js	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/js/particles.min.js	(from https://trax.acrothemes.com/bootstrap-v5/index-particles.html)
17:19:28	203499/203499	---M--	200	added ('OK')	image/png	etag:%226127d919-31aeb%22	https://trax.acrothemes.com/bootstrap-v5/images/laptop.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/laptop.png	(from https://trax.acrothemes.com/bootstrap-v5/index-design-studio.html)
17:19:28	1014/1014	---MCZ	200	added ('OK')	application/javascript	etag:W/%226127d2c8-3f6%22	https://trax.acrothemes.com/bootstrap-v5/js/morphext.min.js	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/js/morphext.min.js	(from https://trax.acrothemes.com/bootstrap-v5/index-particles.html)
17:19:31	37189/37189	---M--	200	added ('OK')	image/jpeg	etag:%226127d92d-9145%22	https://trax.acrothemes.com/bootstrap-v5/images/service-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/service-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services.html)
17:19:36	46100/46100	---M--	200	added ('OK')	image/jpeg	etag:%226127d92f-b414%22	https://trax.acrothemes.com/bootstrap-v5/images/service-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/service-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services.html)
17:19:36	55551/55551	---M--	200	added ('OK')	image/jpeg	etag:%226127d92f-d8ff%22	https://trax.acrothemes.com/bootstrap-v5/images/service-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/service-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services.html)
17:19:36	80002/80002	---M--	200	added ('OK')	image/png	etag:%226127d842-13882%22	https://trax.acrothemes.com/bootstrap-v5/images/aboutus.png	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/aboutus.png	(from https://trax.acrothemes.com/bootstrap-v5/about.html)
17:19:38	82216/82216	---M--	200	added ('OK')	image/jpeg	etag:%226127d930-14128%22	https://trax.acrothemes.com/bootstrap-v5/images/service-4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/service-4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services.html)
17:19:39	53077/53077	---M--	200	added ('OK')	image/jpeg	etag:%226127d932-cf55%22	https://trax.acrothemes.com/bootstrap-v5/images/service-6.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/service-6.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services.html)
17:19:39	58870/58870	---M--	200	added ('OK')	image/jpeg	etag:%226127d930-e5f6%22	https://trax.acrothemes.com/bootstrap-v5/images/service-5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/service-5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services.html)
17:19:39	4035/4035	---MCZ	200	added ('OK')	application/javascript	etag:W/%226127d2c8-fc3%22	https://trax.acrothemes.com/bootstrap-v5/js/map.js	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/js/map.js	(from https://trax.acrothemes.com/bootstrap-v5/services-detail.html)
17:19:39	149092/149092	---M--	200	added ('OK')	image/jpeg	etag:%226127d8ad-24664%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-measonry2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-measonry2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/services-detail.html)
17:19:39	26706/26706	---M--	200	added ('OK')	image/jpeg	etag:%226127d96c-6852%22	https://trax.acrothemes.com/bootstrap-v5/images/testimonial-5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/testimonial-5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/testimonial.html)
17:19:40	32724/32724	---M--	200	added ('OK')	image/jpeg	etag:%226127d96d-7fd4%22	https://trax.acrothemes.com/bootstrap-v5/images/testimonial-6.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/testimonial-6.jpg	(from https://trax.acrothemes.com/bootstrap-v5/testimonial.html)
17:19:41	192191/192191	---M--	200	added ('OK')	image/jpeg	etag:%226127d90a-2eebf%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-detail-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-detail-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:42	182579/182579	---M--	200	added ('OK')	image/jpeg	etag:%226127d90b-2c933%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-detail-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-detail-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:42	248431/248431	---M--	200	added ('OK')	image/jpeg	etag:%226127d90d-3ca6f%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-detail-4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-detail-4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:43	13382/13382	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b0-3446%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-recent-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-recent-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:43	252857/252857	---M--	200	added ('OK')	image/jpeg	etag:%226127d90c-3dbb9%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-detail-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-detail-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:43	14083/14083	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b1-3703%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-recent-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-recent-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:43	195645/195645	---M--	200	added ('OK')	image/jpeg	etag:%226127d90e-2fc3d%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-detail-5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-detail-5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
17:19:43	11106/11106	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b3-2b62%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-recent-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-recent-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery-detail.html)
